Customer ID,Age,Gender,Annual Income,Spending Score
12951,49,Male,22733.00,37
12952,34,Female,131651.00,26
12953,43,Male,172488.00,61
12954,37,Female,191902.00,30
12955,59,Female,78527.00,54
12956,51,Male,188234.00,76
12957,62,Male,99466.00,48
12958,19,Female,137515.00,38
12959,73,Female,119707.00,88
12960,56,Female,161969.00,91
12961,38,Male,88096.00,72
12962,50,Male,185533.00,38
12963,55,Male,108406.00,47
12964,46,Female,184626.00,40
12965,30,Female,90786.00,2
12966,37,Female,165873.00,24
12967,73,Male,74056.00,80
12968,90,Female,196490.00,69
12969,51,Female,171789.00,59
12970,76,Male,162063.00,34
12971,51,Male,67130.00,98
12972,63,Female,72996.00,94
12973,40,Female,133243.00,50
12974,59,Male,60580.00,96
12975,27,Female,157050.00,43
12976,39,Male,169522.00,32
12977,88,Female,128249.00,43
12978,34,Male,197512.00,2
12979,27,Male,181893.00,76
12980,30,Male,166298.00,44
12981,69,Male,22270.00,28
12982,41,Male,33012.00,41
12983,74,Female,127925.00,29
12984,68,Male,188506.00,67
12985,62,Male,41931.00,62
12986,66,Female,121642.00,57
12987,59,Male,108465.00,5
12988,25,Male,123306.00,90
12989,72,Female,84009.00,85
12990,45,Male,123536.00,59
12991,38,Male,135018.00,61
12992,18,Female,169613.00,32
12993,67,Female,171395.00,67
12994,45,Male,74657.00,56
12995,26,Female,187335.00,51
12996,69,Female,40235.00,5
12997,81,Female,102195.00,100
12998,52,Male,194182.00,5
12999,42,Female,84037.00,13
13000,19,Male,87039.00,72
13001,30,Female,80497.00,91
13002,54,Male,110815.00,46
13003,72,Female,116996.00,89
13004,76,Male,104579.00,52
13005,37,Female,108900.00,86
13006,77,Male,44603.00,89
13007,79,Female,114438.00,15
13008,42,Male,121418.00,91
13009,21,Female,197562.00,62
13010,31,Female,130122.00,64
13011,58,Female,168885.00,98
13012,40,Male,195697.00,7
13013,76,Female,138594.00,67
13014,88,Male,89353.00,48
13015,66,Male,115964.00,13
13016,61,Male,26188.00,47
13017,85,Female,84834.00,74
13018,31,Male,193892.00,80
13019,41,Male,68252.00,27
13020,28,Male,91111.00,80
13021,86,Male,97715.00,41
13022,87,Male,104174.00,27
13023,24,Male,166679.00,53
13024,79,Male,138358.00,57
13025,75,Female,131791.00,6
13026,27,Male,135845.00,100
13027,47,Female,63396.00,40
13028,83,Male,94475.00,6
13029,40,Female,160174.00,61
13030,65,Female,78719.00,26
13031,48,Female,30230.00,95
13032,49,Female,183389.00,5
13033,35,Female,142321.00,19
13034,67,Male,52405.00,56
13035,75,Female,69452.00,87
13036,88,Female,149274.00,97
13037,84,Female,183199.00,64
13038,72,Male,100401.00,57
13039,87,Male,81512.00,60
13040,80,Male,101606.00,56
13041,75,Male,96502.00,79
13042,24,Female,52226.00,100
13043,34,Male,37606.00,54
13044,35,Male,147168.00,40
13045,60,Female,43430.00,48
13046,33,Male,137342.00,5
13047,72,Male,65910.00,96
13048,46,Male,181422.00,25
13049,27,Male,150048.00,42
13050,90,Female,140904.00,2
13051,63,Male,79645.00,8
13052,35,Female,169217.00,31
13053,34,Female,100796.00,59
13054,36,Male,63796.00,85
13055,55,Female,43512.00,31
13056,20,Male,60608.00,78
13057,47,Female,41908.00,83
13058,48,Female,79273.00,2
13059,29,Male,86274.00,18
13060,55,Female,170765.00,29
13061,38,Male,111999.00,41
13062,22,Female,28267.00,24
13063,48,Female,124520.00,100
13064,67,Female,133622.00,99
13065,20,Male,190079.00,69
13066,58,Male,170976.00,81
13067,66,Female,123549.00,63
13068,34,Female,141535.00,26
13069,43,Female,157778.00,92
13070,88,Male,35620.00,40
13071,50,Male,46779.00,80
13072,90,Female,116803.00,5
13073,81,Female,150414.00,53
13074,70,Female,40257.00,88
13075,79,Male,133721.00,96
13076,18,Male,166915.00,8
13077,36,Male,188799.00,76
13078,77,Male,102960.00,62
13079,24,Female,53024.00,34
13080,42,Female,125843.00,76
13081,45,Male,128343.00,67
13082,58,Male,195704.00,2
13083,75,Male,136713.00,72
13084,80,Male,59193.00,72
13085,65,Female,168065.00,87
13086,53,Female,122575.00,27
13087,85,Male,76173.00,72
13088,84,Male,68903.00,59
13089,37,Male,72559.00,6
13090,83,Female,165856.00,34
13091,62,Male,177376.00,26
13092,35,Male,52971.00,48
13093,19,Female,25760.00,27
13094,26,Male,69684.00,63
13095,18,Female,185385.00,58
13096,60,Male,28141.00,54
13097,29,Female,28138.00,66
13098,68,Female,72540.00,94
13099,57,Female,119095.00,77
13100,27,Female,177327.00,42
13101,61,Female,103172.00,99
13102,37,Female,96049.00,41
13103,71,Male,181775.00,29
13104,66,Female,174922.00,17
13105,76,Female,36135.00,90
13106,25,Female,144176.00,73
13107,25,Male,44694.00,66
13108,57,Female,174914.00,97
13109,64,Female,67336.00,55
13110,43,Male,53801.00,28
13111,86,Female,22427.00,100
13112,65,Female,24332.00,42
13113,75,Female,22854.00,89
13114,22,Male,115267.00,95
13115,53,Male,74485.00,73
13116,40,Male,40943.00,85
13117,40,Male,115904.00,70
13118,40,Female,121546.00,86
13119,37,Male,79170.00,48
13120,47,Male,52356.00,84
13121,39,Male,112443.00,91
13122,89,Male,106778.00,82
13123,65,Female,140750.00,5
13124,61,Male,75873.00,100
13125,77,Female,195464.00,84
13126,82,Female,111969.00,18
13127,58,Male,114761.00,30
13128,75,Male,25391.00,90
13129,87,Male,155424.00,69
13130,44,Female,193220.00,82
13131,36,Female,76962.00,58
13132,38,Male,21691.00,98
13133,18,Male,77987.00,62
13134,44,Female,49875.00,58
13135,88,Male,24544.00,52
13136,27,Male,146733.00,97
13137,73,Male,46969.00,40
13138,36,Female,146912.00,3
13139,23,Female,94413.00,31
13140,68,Female,53171.00,86
13141,43,Female,115420.00,97
13142,34,Male,97721.00,72
13143,25,Female,76899.00,79
13144,26,Female,195474.00,56
13145,31,Male,55882.00,57
13146,86,Male,181510.00,34
13147,83,Male,67748.00,67
13148,30,Male,170498.00,32
13149,52,Male,76593.00,69
13150,36,Female,168372.00,54
13151,27,Female,112333.00,95
13152,66,Male,66815.00,43
13153,74,Male,145869.00,96
13154,57,Female,90997.00,9
13155,81,Male,149308.00,2
13156,19,Female,20665.00,84
13157,60,Male,144669.00,73
13158,37,Female,122727.00,82
13159,36,Male,156133.00,93
13160,29,Male,141016.00,72
13161,88,Female,169954.00,13
13162,52,Female,103478.00,48
13163,62,Female,115403.00,39
13164,54,Female,27823.00,93
13165,33,Female,88166.00,57
13166,49,Male,23870.00,28
13167,22,Female,146916.00,97
13168,78,Male,82568.00,33
13169,84,Female,109189.00,65
13170,24,Male,122950.00,95
13171,34,Female,71024.00,45
13172,25,Male,30800.00,86
13173,25,Male,178263.00,23
13174,38,Female,71355.00,28
13175,58,Male,96858.00,99
13176,69,Male,31583.00,76
13177,58,Female,85417.00,33
13178,80,Female,36382.00,13
13179,70,Male,155036.00,89
13180,63,Female,44187.00,88
13181,57,Female,61214.00,49
13182,82,Male,28822.00,22
13183,63,Male,146572.00,11
13184,71,Female,77299.00,31
13185,49,Female,162578.00,69
13186,78,Male,99061.00,69
13187,70,Male,33125.00,2
13188,64,Male,130454.00,81
13189,70,Male,38838.00,88
13190,56,Female,193135.00,89
13191,76,Male,126600.00,90
13192,31,Female,112865.00,37
13193,18,Male,191717.00,98
13194,37,Male,66183.00,27
13195,70,Male,177214.00,78
13196,53,Male,40719.00,80
13197,62,Male,98652.00,39
13198,39,Male,66489.00,24
13199,24,Female,53595.00,86
13200,68,Male,157600.00,42
13201,56,Male,152510.00,34
13202,37,Female,98179.00,34
13203,23,Female,48691.00,42
13204,67,Male,104660.00,65
13205,26,Male,103132.00,29
13206,27,Female,86660.00,86
13207,84,Male,47315.00,2
13208,22,Female,164186.00,62
13209,76,Female,163866.00,69
13210,72,Female,88192.00,28
13211,80,Female,142162.00,40
13212,66,Male,52559.00,60
13213,50,Female,59229.00,86
13214,56,Female,43579.00,53
13215,63,Male,85955.00,6
13216,61,Male,96689.00,84
13217,38,Male,94122.00,13
13218,74,Male,194973.00,68
13219,73,Male,151489.00,22
13220,70,Female,21489.00,90
13221,46,Male,53928.00,4
13222,62,Male,154052.00,63
13223,34,Female,24915.00,29
13224,89,Female,46567.00,70
13225,51,Male,48921.00,46
13226,41,Male,146856.00,80
13227,22,Female,28533.00,14
13228,26,Female,180792.00,99
13229,59,Female,145259.00,53
13230,51,Female,128059.00,92
13231,81,Male,67441.00,22
13232,65,Female,145382.00,42
13233,89,Male,112930.00,54
13234,73,Female,115538.00,68
13235,84,Male,143317.00,16
13236,38,Male,80735.00,34
13237,69,Female,65820.00,16
13238,71,Female,95197.00,52
13239,33,Female,61117.00,44
13240,87,Female,180196.00,91
13241,35,Female,107070.00,46
13242,77,Male,80776.00,37
13243,61,Female,109035.00,22
13244,83,Female,198260.00,72
13245,31,Male,140719.00,12
13246,80,Male,122325.00,67
13247,18,Male,104344.00,78
13248,59,Male,40447.00,39
13249,56,Female,195061.00,9
13250,51,Male,39509.00,98
13251,29,Female,78359.00,55
13252,82,Male,42674.00,26
13253,82,Male,196490.00,55
13254,52,Female,44311.00,28
13255,59,Male,96509.00,22
13256,63,Female,197925.00,61
13257,20,Male,198708.00,51
13258,44,Male,140571.00,85
13259,39,Male,154955.00,31
13260,18,Male,103441.00,8
13261,66,Male,28755.00,25
13262,46,Male,51682.00,36
13263,77,Female,36205.00,27
13264,28,Male,171538.00,45
13265,31,Female,44402.00,55
13266,54,Female,62491.00,53
13267,30,Female,157697.00,65
13268,35,Female,180493.00,1
13269,33,Male,164924.00,27
13270,42,Female,56137.00,14
13271,57,Male,152732.00,25
13272,21,Female,48346.00,85
13273,78,Male,160311.00,98
13274,44,Female,43793.00,43
13275,20,Female,196891.00,13
13276,39,Female,192682.00,9
13277,80,Female,35819.00,32
13278,44,Female,70861.00,68
13279,38,Female,192036.00,6
13280,30,Male,128716.00,45
13281,22,Male,78766.00,70
13282,43,Female,81096.00,2
13283,83,Male,120232.00,45
13284,28,Male,126718.00,91
13285,23,Male,190834.00,25
13286,18,Female,140533.00,95
13287,35,Male,45123.00,32
13288,50,Female,99417.00,56
13289,35,Female,173518.00,52
13290,25,Male,151435.00,48
13291,77,Female,134921.00,16
13292,81,Male,54962.00,97
13293,40,Male,103258.00,95
13294,78,Male,143070.00,89
13295,30,Female,83528.00,39
13296,87,Female,67262.00,42
13297,51,Female,176867.00,67
13298,44,Male,186976.00,83
13299,87,Female,158955.00,45
13300,54,Female,42374.00,13
13301,50,Female,92473.00,93
13302,69,Female,65355.00,52
13303,78,Female,136747.00,42
13304,72,Female,63461.00,12
13305,66,Male,146613.00,80
13306,30,Female,48407.00,47
13307,71,Female,81226.00,17
13308,33,Female,58426.00,3
13309,28,Male,86963.00,32
13310,50,Male,142564.00,75
13311,33,Male,165816.00,35
13312,56,Female,53901.00,70
13313,65,Male,63789.00,46
13314,38,Female,163198.00,85
13315,43,Male,197495.00,28
13316,26,Male,163200.00,37
13317,68,Male,33045.00,72
13318,32,Female,113834.00,8
13319,50,Male,86177.00,49
13320,86,Female,118610.00,89
13321,45,Female,193139.00,66
13322,74,Male,132574.00,44
13323,34,Female,187645.00,5
13324,80,Male,34909.00,19
13325,88,Male,67912.00,16
13326,72,Female,45422.00,10
13327,26,Female,43155.00,3
13328,41,Female,195298.00,84
13329,23,Male,198501.00,75
13330,80,Male,68586.00,19
13331,50,Male,95550.00,79
13332,80,Male,57542.00,25
13333,72,Female,62265.00,23
13334,49,Male,175933.00,99
13335,81,Male,88010.00,55
13336,46,Male,87779.00,3
13337,49,Female,167829.00,74
13338,25,Female,114738.00,56
13339,58,Female,92302.00,42
13340,19,Male,50038.00,61
13341,57,Female,38753.00,10
13342,43,Male,52798.00,11
13343,72,Female,69280.00,19
13344,58,Female,20569.00,93
13345,71,Female,127887.00,42
13346,40,Male,80771.00,49
13347,41,Male,24867.00,70
13348,77,Male,20640.00,1
13349,67,Female,40257.00,5
13350,76,Female,130742.00,98
13351,46,Male,168733.00,49
13352,55,Male,55320.00,99
13353,65,Male,198168.00,21
13354,58,Female,171761.00,73
13355,49,Male,133699.00,76
13356,39,Male,142360.00,72
13357,63,Male,89475.00,31
13358,49,Male,64433.00,7
13359,20,Male,34218.00,15
13360,49,Male,198020.00,8
13361,45,Male,166216.00,15
13362,76,Female,120392.00,92
13363,80,Male,186706.00,17
13364,51,Male,139645.00,76
13365,87,Female,125321.00,61
13366,36,Female,37348.00,23
13367,67,Male,136814.00,81
13368,85,Female,82460.00,73
13369,74,Male,184770.00,41
13370,34,Female,61927.00,62
13371,55,Male,168943.00,77
13372,90,Female,111565.00,31
13373,33,Male,93341.00,69
13374,47,Male,126384.00,50
13375,51,Female,47929.00,88
13376,38,Female,176637.00,1
13377,55,Male,101651.00,64
13378,51,Female,79044.00,37
13379,59,Male,184638.00,44
13380,78,Male,171877.00,69
13381,33,Male,84870.00,37
13382,82,Male,142236.00,39
13383,81,Male,142022.00,57
13384,86,Female,179146.00,64
13385,81,Male,142534.00,5
13386,57,Female,172067.00,52
13387,22,Female,148702.00,88
13388,21,Female,48755.00,1
13389,27,Female,49628.00,34
13390,57,Male,74412.00,43
13391,24,Female,37580.00,11
13392,51,Female,78805.00,52
13393,54,Male,38371.00,88
13394,53,Male,87833.00,21
13395,61,Female,110393.00,19
13396,19,Male,22196.00,7
13397,83,Female,102653.00,19
13398,58,Female,160345.00,2
13399,25,Male,131403.00,90
13400,62,Male,92749.00,57
13401,85,Female,186893.00,38
13402,84,Female,175519.00,66
13403,77,Male,98950.00,42
13404,30,Male,112523.00,49
13405,70,Female,83345.00,2
13406,90,Male,155390.00,28
13407,20,Female,179651.00,92
13408,61,Male,90126.00,18
13409,44,Female,26692.00,38
13410,36,Female,197605.00,12
13411,62,Female,60154.00,5
13412,48,Female,123679.00,62
13413,77,Male,40325.00,42
13414,73,Female,94329.00,25
13415,33,Female,68732.00,95
13416,74,Female,97577.00,89
13417,24,Female,25859.00,70
13418,62,Female,105851.00,78
13419,54,Male,58879.00,4
13420,41,Male,107073.00,89
13421,69,Male,124272.00,58
13422,23,Male,115765.00,50
13423,39,Male,159920.00,25
13424,25,Female,127693.00,23
13425,26,Male,132253.00,50
13426,88,Female,24729.00,36
13427,63,Male,36684.00,38
13428,83,Female,73720.00,61
13429,88,Female,193108.00,5
13430,71,Male,129823.00,89
13431,25,Female,130257.00,52
13432,71,Male,67869.00,80
13433,85,Female,189790.00,2
13434,45,Female,161803.00,49
13435,42,Female,142806.00,83
13436,36,Male,198114.00,27
13437,43,Female,171896.00,11
13438,24,Female,102840.00,90
13439,87,Female,158547.00,6
13440,51,Female,86270.00,33
13441,40,Male,35829.00,57
13442,24,Male,186220.00,96
13443,66,Female,61762.00,16
13444,87,Female,119458.00,31
13445,78,Male,44375.00,65
13446,76,Male,172241.00,78
13447,21,Female,109917.00,56
13448,82,Female,26996.00,70
13449,26,Male,182496.00,23
13450,35,Male,90403.00,6
13451,26,Female,72172.00,58
13452,32,Female,55997.00,12
13453,42,Male,80599.00,9
13454,46,Female,167866.00,60
13455,65,Female,116387.00,76
13456,33,Female,42852.00,83
13457,52,Female,86183.00,28
13458,36,Male,119056.00,16
13459,65,Male,166468.00,34
13460,66,Female,40407.00,32
13461,21,Male,137613.00,16
13462,25,Male,158057.00,50
13463,39,Male,121937.00,3
13464,24,Female,191964.00,78
13465,37,Female,69055.00,17
13466,50,Male,109003.00,8
13467,49,Male,20950.00,43
13468,46,Female,196912.00,66
13469,69,Male,147484.00,13
13470,20,Male,142252.00,54
13471,52,Male,187484.00,77
13472,69,Male,167391.00,14
13473,76,Male,47697.00,95
13474,46,Female,111863.00,71
13475,52,Male,119979.00,69
13476,82,Female,73923.00,54
13477,39,Female,192864.00,72
13478,85,Male,77230.00,58
13479,87,Male,44567.00,52
13480,25,Male,107649.00,33
13481,38,Female,81497.00,30
13482,43,Male,66084.00,39
13483,42,Female,193283.00,27
13484,72,Male,40024.00,29
13485,83,Male,183757.00,23
13486,22,Male,141504.00,87
13487,78,Female,175827.00,47
13488,67,Male,36780.00,90
13489,19,Male,97392.00,96
13490,88,Male,83172.00,4
13491,78,Female,127032.00,26
13492,70,Female,138209.00,52
13493,31,Female,169833.00,64
13494,47,Female,60566.00,50
13495,46,Male,57921.00,13
13496,29,Male,95902.00,48
13497,86,Male,27805.00,38
13498,33,Male,134787.00,87
13499,90,Male,116739.00,95
13500,31,Female,151734.00,48
13501,64,Male,71303.00,10
13502,49,Female,133807.00,81
13503,55,Female,65138.00,86
13504,70,Male,39872.00,80
13505,40,Female,55683.00,45
13506,59,Female,91755.00,19
13507,34,Female,70308.00,72
13508,50,Female,190520.00,100
13509,71,Female,62310.00,30
13510,29,Male,143655.00,20
13511,80,Male,64179.00,84
13512,22,Male,54367.00,50
13513,74,Male,139703.00,43
13514,45,Male,34407.00,15
13515,72,Female,32961.00,84
13516,90,Female,160384.00,36
13517,74,Female,126218.00,22
13518,76,Male,188453.00,78
13519,39,Female,163658.00,46
13520,53,Male,53401.00,70
13521,78,Male,166886.00,33
13522,66,Female,52111.00,50
13523,43,Female,133558.00,9
13524,47,Female,194737.00,47
13525,36,Male,198750.00,73
13526,19,Male,60951.00,58
13527,18,Female,139159.00,99
13528,76,Female,171575.00,57
13529,63,Female,192515.00,65
13530,22,Female,49275.00,94
13531,55,Female,124527.00,1
13532,29,Female,170677.00,77
13533,20,Female,100083.00,67
13534,42,Female,64990.00,51
13535,31,Male,92321.00,31
13536,60,Male,133173.00,5
13537,77,Male,23479.00,54
13538,78,Male,107716.00,78
13539,22,Male,86652.00,99
13540,67,Male,20528.00,10
13541,89,Female,93674.00,77
13542,82,Female,108841.00,35
13543,35,Female,118638.00,8
13544,23,Female,59047.00,58
13545,80,Female,165398.00,32
13546,18,Male,48749.00,98
13547,71,Male,85428.00,24
13548,19,Female,80297.00,31
13549,55,Male,105182.00,100
13550,46,Male,85350.00,14
13551,65,Male,29560.00,66
13552,56,Male,38463.00,66
13553,56,Female,153349.00,56
13554,27,Female,123590.00,94
13555,20,Female,154930.00,67
13556,25,Female,88456.00,69
13557,68,Female,30508.00,8
13558,36,Female,49865.00,43
13559,66,Male,114005.00,24
13560,51,Female,155091.00,32
13561,24,Male,154789.00,51
13562,80,Male,42121.00,9
13563,43,Female,118010.00,70
13564,28,Male,197764.00,55
13565,89,Female,163378.00,58
13566,67,Female,66416.00,21
13567,30,Female,174098.00,78
13568,43,Female,122301.00,94
13569,22,Male,92967.00,56
13570,39,Female,160671.00,52
13571,47,Female,76966.00,30
13572,48,Female,96645.00,62
13573,42,Male,187982.00,78
13574,55,Male,67770.00,65
13575,19,Female,23856.00,20
13576,51,Male,74908.00,53
13577,31,Male,132310.00,88
13578,50,Female,32038.00,40
13579,40,Female,94705.00,46
13580,49,Male,95287.00,97
13581,87,Female,38099.00,11
13582,57,Female,161068.00,70
13583,90,Male,180501.00,15
13584,29,Male,87675.00,11
13585,28,Female,54789.00,77
13586,31,Male,105542.00,88
13587,35,Male,127690.00,90
13588,38,Male,100427.00,7
13589,55,Male,96998.00,78
13590,76,Female,128670.00,49
13591,40,Female,130891.00,70
13592,43,Male,119031.00,54
13593,41,Female,60680.00,55
13594,45,Male,94366.00,48
13595,38,Male,135977.00,74
13596,75,Male,83781.00,78
13597,20,Female,167964.00,65
13598,48,Female,60448.00,67
13599,85,Male,133629.00,85
13600,76,Female,76679.00,83
13601,67,Female,130042.00,94
13602,20,Female,94026.00,34
13603,81,Male,45892.00,32
13604,38,Female,113761.00,35
13605,44,Female,134246.00,23
13606,76,Female,77474.00,20
13607,38,Female,168245.00,33
13608,90,Female,165801.00,31
13609,43,Female,161936.00,91
13610,82,Female,123955.00,83
13611,69,Female,177878.00,21
13612,31,Male,21213.00,90
13613,88,Female,57524.00,40
13614,90,Male,189256.00,95
13615,60,Female,65498.00,17
13616,34,Male,50700.00,34
13617,56,Male,163433.00,50
13618,82,Male,158693.00,44
13619,20,Female,102798.00,80
13620,24,Male,65051.00,88
13621,89,Female,24139.00,74
13622,43,Male,36862.00,79
13623,82,Female,39181.00,92
13624,65,Female,197672.00,67
13625,86,Female,47206.00,40
13626,28,Male,33756.00,43
13627,18,Female,88927.00,66
13628,74,Female,151349.00,51
13629,80,Female,158243.00,78
13630,56,Female,42768.00,42
13631,78,Male,179113.00,88
13632,86,Male,21100.00,58
13633,43,Male,119123.00,73
13634,77,Female,94358.00,7
13635,88,Male,22598.00,24
13636,43,Female,153717.00,25
13637,90,Female,106460.00,91
13638,26,Male,160202.00,36
13639,41,Female,70404.00,66
13640,82,Female,99152.00,26
13641,85,Male,65886.00,15
13642,55,Female,116364.00,80
13643,20,Female,132300.00,25
13644,44,Female,149338.00,49
13645,30,Female,102106.00,96
13646,57,Male,111248.00,65
13647,63,Male,191959.00,31
13648,49,Male,149229.00,85
13649,50,Female,43035.00,31
13650,48,Male,145317.00,15
13651,42,Female,31239.00,79
13652,32,Female,197333.00,94
13653,52,Female,69018.00,68
13654,62,Female,132420.00,55
13655,88,Female,149132.00,11
13656,47,Male,193757.00,57
13657,26,Female,119241.00,8
13658,20,Female,138728.00,4
13659,65,Female,84619.00,15
13660,86,Female,105049.00,68
13661,62,Male,59380.00,83
13662,26,Male,41416.00,90
13663,52,Female,95642.00,8
13664,20,Male,153038.00,71
13665,63,Female,93723.00,39
13666,55,Male,166331.00,63
13667,56,Female,73465.00,73
13668,64,Male,153199.00,12
13669,54,Male,109172.00,70
13670,88,Female,61184.00,26
13671,77,Female,143877.00,97
13672,57,Female,123949.00,97
13673,71,Female,43729.00,96
13674,78,Female,120242.00,79
13675,79,Female,82521.00,59
13676,55,Male,168432.00,92
13677,78,Male,29070.00,62
13678,19,Male,75130.00,16
13679,31,Male,52340.00,76
13680,62,Male,32101.00,13
13681,46,Female,162228.00,38
13682,72,Female,92166.00,46
13683,48,Female,103225.00,81
13684,74,Female,178436.00,65
13685,37,Female,119632.00,4
13686,25,Male,178211.00,22
13687,70,Female,46636.00,19
13688,22,Male,47238.00,69
13689,46,Male,89360.00,96
13690,39,Female,96120.00,95
13691,48,Female,32997.00,43
13692,51,Male,40468.00,45
13693,69,Male,107663.00,86
13694,44,Male,153141.00,22
13695,30,Female,89531.00,76
13696,37,Male,68731.00,79
13697,30,Female,62592.00,59
13698,67,Female,24382.00,9
13699,89,Male,131863.00,33
13700,82,Male,46786.00,7
13701,18,Female,149854.00,49
13702,21,Female,95043.00,24
13703,86,Male,179880.00,13
13704,34,Male,141795.00,5
13705,59,Male,137056.00,72
13706,54,Female,56645.00,58
13707,22,Male,92797.00,26
13708,90,Male,93866.00,98
13709,41,Female,104855.00,25
13710,33,Female,150276.00,28
13711,53,Male,135707.00,71
13712,26,Male,86034.00,93
13713,25,Female,194441.00,1
13714,72,Male,189870.00,65
13715,66,Male,154494.00,53
13716,74,Female,111436.00,95
13717,18,Male,39220.00,18
13718,27,Male,177392.00,85
13719,41,Male,21619.00,16
13720,35,Female,52980.00,2
13721,22,Male,51835.00,57
13722,25,Female,102573.00,39
13723,26,Female,165801.00,44
13724,82,Male,49914.00,11
13725,33,Female,186365.00,22
13726,32,Female,66150.00,97
13727,49,Female,198769.00,35
13728,25,Female,109788.00,61
13729,90,Male,144268.00,5
13730,18,Female,48713.00,18
13731,66,Male,48934.00,75
13732,19,Female,178711.00,34
13733,51,Female,94577.00,11
13734,86,Female,20340.00,99
13735,63,Female,24398.00,8
13736,46,Male,141301.00,33
13737,30,Female,109683.00,39
13738,56,Female,123909.00,25
13739,55,Male,51990.00,55
13740,72,Female,59430.00,3
13741,69,Male,134102.00,89
13742,31,Male,53199.00,41
13743,41,Male,140671.00,82
13744,44,Female,99908.00,69
13745,34,Male,50360.00,74
13746,19,Female,57643.00,59
13747,76,Female,69427.00,4
13748,58,Male,41166.00,26
13749,77,Male,31599.00,27
13750,23,Male,172773.00,48
13751,54,Female,176930.00,18
13752,32,Female,176274.00,65
13753,71,Male,56116.00,35
13754,72,Male,27198.00,83
13755,67,Male,83307.00,77
13756,39,Male,146606.00,51
13757,37,Female,132228.00,44
13758,18,Female,74791.00,21
13759,24,Female,97054.00,38
13760,33,Female,149641.00,52
13761,40,Female,40617.00,74
13762,31,Female,74763.00,18
13763,90,Female,20657.00,69
13764,83,Female,83420.00,57
13765,72,Female,82130.00,28
13766,47,Female,51485.00,56
13767,25,Male,22656.00,89
13768,61,Male,104358.00,16
13769,83,Female,161796.00,34
13770,56,Female,26745.00,44
13771,81,Female,32300.00,9
13772,20,Female,158153.00,72
13773,58,Female,74115.00,87
13774,56,Male,25326.00,15
13775,55,Male,26665.00,23
13776,74,Male,162233.00,3
13777,25,Male,129278.00,34
13778,78,Male,195015.00,66
13779,87,Female,121569.00,27
13780,54,Female,153357.00,87
13781,61,Female,21374.00,93
13782,90,Male,66371.00,56
13783,34,Male,57582.00,1
13784,18,Male,194833.00,78
13785,49,Male,131854.00,23
13786,43,Female,137208.00,68
13787,85,Male,114164.00,73
13788,48,Female,166258.00,60
13789,54,Male,124154.00,72
13790,38,Female,172309.00,100
13791,38,Female,159079.00,60
13792,58,Female,74291.00,88
13793,88,Male,96178.00,30
13794,45,Female,139090.00,15
13795,68,Male,89436.00,46
13796,77,Female,159548.00,43
13797,59,Male,81291.00,67
13798,87,Female,193440.00,25
13799,90,Female,28635.00,52
13800,44,Male,59950.00,66
13801,71,Male,149160.00,57
13802,58,Male,110119.00,100
13803,53,Female,166293.00,13
13804,48,Male,22098.00,78
13805,85,Female,25299.00,54
13806,66,Female,168609.00,82
13807,34,Male,87878.00,44
13808,40,Male,60384.00,18
13809,79,Male,137462.00,59
13810,37,Male,116042.00,81
13811,45,Female,134032.00,52
13812,58,Female,162358.00,48
13813,83,Female,128193.00,47
13814,59,Male,39651.00,32
13815,69,Male,56035.00,92
13816,89,Male,190947.00,35
13817,42,Female,156923.00,70
13818,46,Male,30563.00,53
13819,33,Female,175841.00,49
13820,78,Male,117996.00,98
13821,18,Female,50860.00,12
13822,71,Female,35924.00,38
13823,40,Male,24892.00,5
13824,86,Female,41207.00,43
13825,71,Male,94607.00,21
13826,67,Male,86057.00,19
13827,60,Female,33009.00,24
13828,24,Male,72393.00,39
13829,29,Female,27245.00,9
13830,63,Female,105500.00,6
13831,32,Female,88088.00,8
13832,57,Female,43282.00,72
13833,74,Male,179662.00,66
13834,66,Female,143822.00,42
13835,42,Male,175725.00,93
13836,20,Female,150406.00,89
13837,86,Female,25461.00,74
13838,18,Male,119353.00,43
13839,74,Male,175794.00,55
13840,73,Female,160673.00,75
13841,73,Female,139557.00,97
13842,52,Male,166826.00,84
13843,50,Male,172485.00,4
13844,43,Female,77880.00,36
13845,74,Female,185405.00,15
13846,57,Male,36853.00,22
13847,23,Male,49505.00,18
13848,30,Female,91247.00,64
13849,49,Male,88989.00,56
13850,85,Female,149964.00,36
13851,70,Male,21156.00,96
13852,81,Female,185643.00,68
13853,18,Female,156848.00,97
13854,75,Female,167903.00,46
13855,34,Male,87004.00,2
13856,20,Female,43050.00,46
13857,51,Female,48679.00,60
13858,53,Female,54914.00,59
13859,34,Female,23791.00,35
13860,42,Male,78521.00,26
13861,83,Female,141749.00,48
13862,86,Female,55576.00,89
13863,60,Male,52977.00,83
13864,18,Male,195268.00,50
13865,86,Male,189696.00,24
13866,31,Female,83289.00,87
13867,31,Female,127617.00,84
13868,55,Male,162448.00,69
13869,27,Female,129547.00,90
13870,48,Female,66768.00,10
13871,77,Male,186689.00,63
13872,54,Female,150666.00,44
13873,32,Female,195627.00,92
13874,33,Male,183335.00,81
13875,63,Male,72643.00,18
13876,64,Male,116559.00,52
13877,82,Male,113571.00,25
13878,65,Male,153127.00,82
13879,23,Male,20440.00,7
13880,57,Female,145358.00,64
13881,22,Female,163928.00,67
